location,datetime,res_stor_content,res_forebay_elev,daily_mean_comp_inflow,daily_mean_air_temp,daily_min_air_temp,daily_max_air_temp,tot_precip_daily,tot_year_precip,daily_mean_tot_dis,daily_mean_river_dis,daily_mean_spill_dis,daily_mean_gate_opening
Shadehill,"2021-10-02 00:00",74144.0,2261.25,-17.838,61.868,48.34,77.23,0.0,0.0,17.453,17.453,0.0,0.154
Shadehill,"2021-10-03 00:00",74074.0,2261.23,-17.838,63.537,43.24,84.95,0.0,0.0,17.453,17.453,0.0,0.154
Shadehill,"2021-10-04 00:00",73935.0,2261.19,-52.627,67.714,47.03,87.82,0.0,0.0,17.453,17.453,0.0,0.154
Shadehill,"2021-10-05 00:00",73865.0,2261.17,-17.881,73.36,57.89,90.96,0.0,0.0,17.411,17.411,0.0,0.154
Shadehill,"2021-10-06 00:00",73726.0,2261.13,-52.761,70.499,53.44,83.51,0.0,0.0,17.318,17.318,0.0,0.154
Shadehill,"2021-10-07 00:00",73726.0,2261.13,17.262,63.998,52.0,74.1,0.0,0.0,17.262,17.262,0.0,0.154
Shadehill,"2021-10-08 00:00",73622.0,2261.1,-35.206,59.163,49.78,70.44,0.0,0.0,17.227,17.227,0.0,0.154
Shadehill,"2021-10-09 00:00",74039.0,2261.22,227.525,54.917,48.47,58.8,0.0,0.0,17.287,17.287,0.0,0.154
Shadehill,"2021-10-10 00:00",74004.0,2261.21,-0.192,56.509,48.08,69.0,0.0,0.0,17.453,17.453,0.0,0.154
Shadehill,"2021-10-11 00:00",73865.0,2261.17,-52.654,52.429,46.38,61.42,0.0,0.0,17.425,17.425,0.0,0.154
Shadehill,"2021-10-12 00:00",73865.0,2261.17,17.342,45.375,42.2,49.13,0.0,0.0,17.342,17.342,0.0,0.154
Shadehill,"2021-10-13 00:00",74775.0,2261.43,476.24,43.012,38.93,46.25,0.0,0.0,17.448,17.448,0.0,0.154
Shadehill,"2021-10-14 00:00",74669.0,2261.4,-35.988,43.762,37.75,51.22,0.0,0.0,17.453,17.453,0.0,0.154
Shadehill,"2021-10-15 00:00",74916.0,2261.47,141.983,46.577,39.58,55.92,0.0,0.0,17.453,17.453,0.0,0.154
Shadehill,"2021-10-16 00:00",75376.0,2261.6,249.37,52.176,39.58,67.04,0.0,0.0,17.453,17.453,0.0,0.154
Shadehill,"2021-10-17 00:00",75696.0,2261.69,178.787,56.185,38.28,74.1,0.0,0.0,17.453,17.453,0.0,0.154
Shadehill,"2021-10-18 00:00",76017.0,2261.78,179.291,58.53,45.86,76.45,0.0,0.0,17.453,17.453,0.0,0.154
Shadehill,"2021-10-19 00:00",76160.0,2261.82,89.564,44.399,41.41,51.87,0.0,0.0,17.468,17.468,0.0,0.154
Shadehill,"2021-10-20 00:00",76304.0,2261.86,88.248,38.315,29.12,43.64,0.0,0.0,15.648,15.648,0.0,0.137
Shadehill,"2021-10-21 00:00",76447.0,2261.9,81.158,39.679,22.2,53.18,0.1,0.1,9.062,9.062,0.0,0.079
Shadehill,"2021-10-22 00:00",76483.0,2261.91,35.417,46.467,34.75,60.24,0.02,0.12,17.267,17.267,0.0,0.15
Shadehill,"2021-10-23 00:00",76483.0,2261.91,17.283,42.552,33.05,51.87,0.0,0.12,17.283,17.283,0.0,0.15
Shadehill,"2021-10-24 00:00",76519.0,2261.92,35.447,42.233,40.5,44.94,0.0,0.12,17.297,17.297,0.0,0.15
Shadehill,"2021-10-25 00:00",76519.0,2261.92,17.314,45.099,39.97,53.18,0.0,0.12,17.314,17.314,0.0,0.15
Shadehill,"2021-10-26 00:00",76555.0,2261.93,35.476,47.335,44.55,52.66,0.0,0.12,17.326,17.326,0.0,0.15
Shadehill,"2021-10-27 00:00",76555.0,2261.93,17.328,49.709,42.2,61.28,0.0,0.12,17.328,17.328,0.0,0.15
Shadehill,"2021-10-28 00:00",76519.0,2261.92,-0.845,48.608,40.76,59.98,0.0,0.12,17.305,17.305,0.0,0.15
Shadehill,"2021-10-29 00:00",76483.0,2261.91,-0.858,50.763,29.91,69.13,0.0,0.12,17.292,17.292,0.0,0.15
Shadehill,"2021-10-30 00:00",76375.0,2261.88,-37.229,46.464,36.18,51.09,0.0,0.12,17.221,17.221,0.0,0.15
Shadehill,"2021-10-31 00:00",76340.0,2261.87,-0.462,34.899,27.82,43.24,0.0,0.12,17.184,17.184,0.0,0.15
Shadehill,"2021-11-01 00:00",76268.0,2261.85,-19.135,30.716,21.8,42.2,0.0,0.12,17.165,17.165,0.0,0.15
Shadehill,"2021-11-02 00:00",76232.0,2261.84,-1.026,29.737,15.14,46.77,0.0,0.12,17.124,17.124,0.0,0.15
Shadehill,"2021-11-03 00:00",76196.0,2261.83,-1.057,38.618,21.8,59.06,0.0,0.12,17.093,17.093,0.0,0.15
Shadehill,"2021-11-04 00:00",76160.0,2261.82,-1.073,45.973,28.6,65.99,0.0,0.12,17.077,17.077,0.0,0.15
Shadehill,"2021-11-05 00:00",76125.0,2261.81,-0.598,52.073,39.32,65.99,0.0,0.12,17.048,17.048,0.0,0.15
Shadehill,"2021-11-06 00:00",76089.0,2261.8,-1.142,49.323,31.48,68.74,0.0,0.12,17.008,17.008,0.0,0.15
Shadehill,"2021-11-07 00:00",75981.0,2261.77,-37.45,48.57,41.94,62.07,0.0,0.12,17.0,17.0,0.0,0.15
Shadehill,"2021-11-08 00:00",75981.0,2261.77,17.0,43.542,38.28,52.39,0.0,0.12,17.0,17.0,0.0,0.15
Shadehill,"2021-11-09 00:00",75946.0,2261.76,-0.646,42.533,29.12,55.66,0.0,0.12,17.0,17.0,0.0,0.15
Shadehill,"2021-11-10 00:00",75910.0,2261.75,-1.15,46.201,38.14,52.66,0.0,0.12,17.0,17.0,0.0,0.15
Shadehill,"2021-11-11 00:00",75874.0,2261.74,-1.146,34.964,28.86,39.58,0.0,0.12,17.004,17.004,0.0,0.15
Shadehill,"2021-11-12 00:00",75660.0,2261.68,-90.892,30.119,25.07,38.14,0.0,0.12,17.0,17.0,0.0,0.15
Shadehill,"2021-11-13 00:00",75624.0,2261.67,-1.15,42.329,30.04,59.06,0.0,0.12,17.0,17.0,0.0,0.15
Shadehill,"2021-11-14 00:00",75553.0,2261.65,-18.796,42.011,34.35,49.65,0.0,0.12,17.0,17.0,0.0,0.15
Shadehill,"2021-11-15 00:00",75553.0,2261.65,17.0,46.988,37.75,65.34,0.0,0.12,17.0,17.0,0.0,0.15
Shadehill,"2021-11-16 00:00",75696.0,2261.69,89.096,47.433,36.97,59.85,0.0,0.12,17.0,17.0,0.0,0.15
Shadehill,"2021-11-17 00:00",75376.0,2261.6,-144.333,32.932,25.07,38.8,0.0,0.12,17.0,17.0,0.0,0.15
Shadehill,"2021-11-18 00:00",75234.0,2261.56,-54.592,29.544,20.1,40.11,0.0,0.12,17.0,17.0,0.0,0.15
Shadehill,"2021-11-19 00:00",75164.0,2261.54,-18.292,40.437,27.16,56.19,0.0,0.12,17.0,17.0,0.0,0.15
Shadehill,"2021-11-20 00:00",75128.0,2261.53,-1.15,38.349,33.44,44.68,0.0,0.12,17.0,17.0,0.0,0.15
Shadehill,"2021-11-21 00:00",75093.0,2261.52,-0.646,29.655,23.5,37.49,0.0,0.12,17.0,17.0,0.0,0.15
Shadehill,"2021-11-22 00:00",75057.0,2261.51,-1.15,38.692,23.76,55.66,0.0,0.12,17.0,17.0,0.0,0.15
Shadehill,"2021-11-23 00:00",75022.0,2261.5,-0.646,41.499,30.82,58.41,0.0,0.12,17.0,17.0,0.0,0.15
Shadehill,"2021-11-24 00:00",74951.0,2261.48,-18.796,24.794,11.34,35.14,0.0,0.12,17.0,17.0,0.0,0.15
Shadehill,"2021-11-25 00:00",74951.0,2261.48,17.0,25.804,6.25,39.71,0.0,0.12,17.0,17.0,0.0,0.15
Shadehill,"2021-11-26 00:00",74916.0,2261.47,-0.646,47.722,38.14,63.38,0.0,0.12,17.0,17.0,0.0,0.15
Shadehill,"2021-11-27 00:00",74810.0,2261.44,-36.442,39.904,26.77,47.82,0.0,0.12,17.0,17.0,0.0,0.15
Shadehill,"2021-11-28 00:00",74846.0,2261.45,35.15,40.581,21.15,57.62,0.0,0.12,17.0,17.0,0.0,0.15
Shadehill,"2021-11-29 00:00",74775.0,2261.43,-18.796,48.614,40.76,60.11,0.0,0.12,17.0,17.0,0.0,0.15
Shadehill,"2021-11-30 00:00",74810.0,2261.44,34.646,41.53,27.56,52.39,0.0,0.12,17.0,17.0,0.0,0.15
Shadehill,"2021-12-01 00:00",74775.0,2261.43,-0.646,53.395,37.88,71.48,0.0,0.12,17.0,17.0,0.0,0.15
Shadehill,"2021-12-02 00:00",74775.0,2261.43,17.0,45.105,38.67,51.09,0.02,0.14,17.0,17.0,0.0,0.15
Shadehill,"2021-12-03 00:00",74705.0,2261.41,-18.292,37.018,32.52,49.91,0.0,0.14,17.0,17.0,0.0,0.15
Shadehill,"2021-12-04 00:00",74705.0,2261.41,17.0,29.731,28.47,33.83,0.0,0.14,17.0,17.0,0.0,0.15
Shadehill,"2021-12-05 00:00",74634.0,2261.39,-18.796,27.42,11.21,38.8,0.0,0.14,17.0,17.0,0.0,0.15
Shadehill,"2021-12-06 00:00",74530.0,2261.36,-35.433,16.422,7.81,22.85,0.0,0.14,17.0,17.0,0.0,0.15
Shadehill,"2021-12-07 00:00",74530.0,2261.36,17.0,23.471,17.1,29.65,0.0,0.14,17.0,17.0,0.0,0.15
Shadehill,"2021-12-08 00:00",74459.0,2261.34,-18.796,32.589,15.4,50.7,0.0,0.14,17.0,17.0,0.0,0.15
Shadehill,"2021-12-09 00:00",74389.0,2261.32,-18.292,35.759,30.17,42.46,0.0,0.14,17.0,17.0,0.0,0.15
Shadehill,"2021-12-10 00:00",74354.0,2261.31,-0.646,30.537,22.72,38.8,0.0,0.14,17.0,17.0,0.0,0.15
Shadehill,"2021-12-11 00:00",74074.0,2261.23,-124.167,33.686,21.67,44.03,0.0,0.14,17.0,17.0,0.0,0.15
Shadehill,"2021-12-12 00:00",74214.0,2261.27,87.583,40.548,33.57,53.31,0.0,0.14,17.0,17.0,0.0,0.15
Shadehill,"2021-12-13 00:00",74214.0,2261.27,17.0,33.349,24.81,44.68,0.0,0.14,17.0,17.0,0.0,0.15
Shadehill,"2021-12-14 00:00",74249.0,2261.28,34.646,35.332,21.67,57.49,0.0,0.14,17.0,17.0,0.0,0.15
Shadehill,"2021-12-15 00:00",74179.0,2261.26,-18.292,24.117,15.66,38.14,0.0,0.14,17.0,17.0,0.0,0.15
Shadehill,"2021-12-16 00:00",74109.0,2261.24,-18.292,18.166,11.87,29.52,0.0,0.14,17.0,17.0,0.0,0.15
Shadehill,"2021-12-17 00:00",73970.0,2261.2,-53.079,11.994,1.15,22.85,0.0,0.14,17.0,17.0,0.0,0.15
Shadehill,"2021-12-18 00:00",74109.0,2261.24,87.079,9.22,-7.6,21.41,0.0,0.14,17.0,17.0,0.0,0.15
Shadehill,"2021-12-19 00:00",74039.0,2261.22,-18.292,30.172,19.58,51.09,0.0,0.14,17.0,17.0,0.0,0.15
Shadehill,"2021-12-20 00:00",74144.0,2261.25,69.938,18.476,10.82,26.38,0.0,0.14,17.0,17.0,0.0,0.15
Shadehill,"2021-12-21 00:00",74109.0,2261.24,-0.646,24.424,16.31,34.09,0.0,0.14,17.0,17.0,0.0,0.15
Shadehill,"2021-12-22 00:00",74144.0,2261.25,34.646,34.192,19.19,50.43,0.0,0.14,17.0,17.0,0.0,0.15
Shadehill,"2021-12-23 00:00",74319.0,2261.3,105.229,40.805,28.86,55.53,0.0,0.14,17.0,17.0,0.0,0.15
Shadehill,"2021-12-24 00:00",74109.0,2261.24,-88.875,31.203,20.1,51.22,0.0,0.14,17.0,17.0,0.0,0.15
Shadehill,"2021-12-25 00:00",74074.0,2261.23,-0.646,14.868,10.17,19.97,0.0,0.14,17.0,17.0,0.0,0.15
Shadehill,"2021-12-26 00:00",74144.0,2261.25,52.292,12.538,5.07,21.15,0.0,0.14,17.0,17.0,0.0,0.15
Shadehill,"2021-12-27 00:00",74109.0,2261.24,-0.646,-2.651,-5.9,6.77,0.0,0.14,17.0,17.0,0.0,0.15
Shadehill,"2021-12-28 00:00",74074.0,2261.23,-0.646,-4.374,-12.7,4.81,0.0,0.14,17.0,17.0,0.0,0.15
Shadehill,"2021-12-29 00:00",74109.0,2261.24,34.646,1.36,-6.03,5.59,0.0,0.14,17.0,17.0,0.0,0.15
Shadehill,"2021-12-30 00:00",74074.0,2261.23,-0.646,9.925,1.67,18.14,0.0,0.14,17.0,17.0,0.0,0.15
Shadehill,"2021-12-31 00:00",73935.0,2261.19,-53.079,-5.396,-9.43,6.77,0.0,0.14,17.0,17.0,0.0,0.15
Shadehill,"2022-01-01 00:00",74004.0,2261.21,51.781,-5.578,-13.62,3.5,0.0,0.14,16.993,16.993,0.0,0.15
Shadehill,"2022-01-02 00:00",74004.0,2261.21,17.0,16.378,-13.09,33.57,0.0,0.14,17.0,17.0,0.0,0.15
Shadehill,"2022-01-03 00:00",74109.0,2261.24,69.938,17.971,9.12,24.42,0.01,0.15,17.0,17.0,0.0,0.15
Shadehill,"2022-01-04 00:00",73935.0,2261.19,-70.73,8.445,-3.68,25.86,0.0,0.15,16.995,16.995,0.0,0.15
Shadehill,"2022-01-05 00:00",73830.0,2261.16,-36.003,-6.744,-11.0,-2.37,0.0,0.15,16.935,16.935,0.0,0.15
Shadehill,"2022-01-06 00:00",73970.0,2261.2,87.516,-6.144,-11.79,-0.93,0.0,0.15,16.932,16.932,0.0,0.15
Shadehill,"2022-01-07 00:00",74144.0,2261.25,104.724,9.151,-6.95,19.58,0.0,0.15,16.999,16.999,0.0,0.15
Shadehill,"2022-01-08 00:00",73830.0,2261.16,-141.333,16.071,2.85,34.61,0.0,0.15,16.975,16.975,0.0,0.15
Shadehill,"2022-01-09 00:00",73795.0,2261.15,-0.749,8.424,-4.2,29.12,0.0,0.15,16.897,16.897,0.0,0.15
Shadehill,"2022-01-10 00:00",73900.0,2261.18,69.843,12.061,-2.5,28.99,0.0,0.15,16.905,16.905,0.0,0.15
Shadehill,"2022-01-11 00:00",73970.0,2261.2,52.259,39.689,23.63,45.47,0.0,0.15,16.968,16.968,0.0,0.15
Shadehill,"2022-01-12 00:00",73935.0,2261.19,-0.662,41.21,36.18,45.99,0.0,0.15,16.983,16.983,0.0,0.15
Shadehill,"2022-01-13 00:00",73935.0,2261.19,16.968,37.842,33.7,40.5,0.0,0.15,16.968,16.968,0.0,0.15
Shadehill,"2022-01-14 00:00",73761.0,2261.14,-70.815,27.914,20.23,39.45,0.0,0.15,16.91,16.91,0.0,0.15
Shadehill,"2022-01-15 00:00",73935.0,2261.19,104.65,33.417,24.16,41.81,0.0,0.15,16.925,16.925,0.0,0.15
Shadehill,"2022-01-16 00:00",73935.0,2261.19,16.964,37.292,29.39,44.68,0.0,0.15,16.964,16.964,0.0,0.15
Shadehill,"2022-01-17 00:00",74039.0,2261.22,69.431,39.417,29.25,54.09,0.0,0.15,16.998,16.998,0.0,0.15
Shadehill,"2022-01-18 00:00",73830.0,2261.16,-88.408,26.667,4.42,47.43,0.0,0.15,16.963,16.963,0.0,0.15
Shadehill,"2022-01-19 00:00",73692.0,2261.12,-52.744,2.476,-4.33,9.91,0.0,0.15,16.831,16.831,0.0,0.15
Shadehill,"2022-01-20 00:00",73935.0,2261.19,139.384,10.367,-8.26,25.2,0.0,0.15,16.871,16.871,0.0,0.15
Shadehill,"2022-01-21 00:00",73830.0,2261.16,-35.989,34.447,22.59,42.2,0.03,0.18,16.948,16.948,0.0,0.15
Shadehill,"2022-01-22 00:00",73865.0,2261.17,34.58,33.683,21.28,47.69,0.0,0.18,16.934,16.934,0.0,0.15
Shadehill,"2022-01-23 00:00",73795.0,2261.15,-18.316,38.209,20.76,51.87,0.01,0.19,16.976,16.976,0.0,0.15
Shadehill,"2022-01-24 00:00",72213.0,2260.69,-781.084,21.439,12.52,41.15,0.0,0.19,16.508,16.508,0.0,0.15
Shadehill,"2022-01-25 00:00",72247.0,2260.7,33.642,10.807,1.93,16.97,0.0,0.19,16.5,16.5,0.0,0.15
Shadehill,"2022-01-26 00:00",72247.0,2260.7,16.5,32.507,14.48,43.24,0.0,0.19,16.5,16.5,0.0,0.15
Shadehill,"2022-01-27 00:00",72179.0,2260.68,-17.783,29.968,25.86,34.88,0.0,0.19,16.5,16.5,0.0,0.15
Shadehill,"2022-01-28 00:00",72179.0,2260.68,16.5,34.434,25.33,47.17,0.0,0.19,16.5,16.5,0.0,0.15
Shadehill,"2022-01-29 00:00",72008.0,2260.63,-69.713,37.409,25.59,49.91,0.0,0.19,16.5,16.5,0.0,0.15
Shadehill,"2022-01-30 00:00",72008.0,2260.63,16.5,35.453,21.93,52.13,0.0,0.19,16.5,16.5,0.0,0.15
Shadehill,"2022-01-31 00:00",71975.0,2260.62,-0.138,32.663,18.8,46.25,0.04,0.23,16.5,16.5,0.0,0.15
Shadehill,"2022-02-01 00:00",71806.0,2260.57,-68.74,10.547,1.8,17.88,0.0,0.23,16.464,16.464,0.0,0.15
Shadehill,"2022-02-02 00:00",71772.0,2260.56,-0.745,2.953,-3.81,9.91,0.0,0.23,16.396,16.396,0.0,0.15
Shadehill,"2022-02-03 00:00",71806.0,2260.57,33.525,12.875,-2.77,28.47,0.0,0.23,16.383,16.383,0.0,0.15
Shadehill,"2022-02-04 00:00",71941.0,2260.61,84.432,14.053,2.32,23.37,0.0,0.23,16.37,16.37,0.0,0.15
Shadehill,"2022-02-05 00:00",71907.0,2260.6,-0.785,40.474,23.11,51.48,0.0,0.23,16.356,16.356,0.0,0.15
Shadehill,"2022-02-06 00:00",71839.0,2260.58,-17.94,38.096,30.17,48.08,0.0,0.23,16.343,16.343,0.0,0.15
Shadehill,"2022-02-07 00:00",71873.0,2260.59,33.471,44.292,33.44,57.49,0.0,0.23,16.329,16.326,0.0,0.15
Shadehill,"2022-02-08 00:00",71839.0,2260.58,-0.826,43.926,38.01,51.48,0.0,0.23,16.316,16.316,0.0,0.15
Shadehill,"2022-02-09 00:00",71772.0,2260.56,-17.477,35.277,29.12,42.72,0.0,0.23,16.303,16.303,0.0,0.15
Shadehill,"2022-02-10 00:00",71873.0,2260.59,67.21,43.814,30.04,59.98,0.0,0.23,16.289,16.289,0.0,0.15
Shadehill,"2022-02-11 00:00",71636.0,2260.52,-103.212,22.401,15.4,41.28,0.0,0.23,16.276,16.276,0.0,0.15
Shadehill,"2022-02-12 00:00",71602.0,2260.51,-0.879,22.756,7.95,37.75,0.0,0.23,16.262,16.263,0.0,0.15
Shadehill,"2022-02-13 00:00",71670.0,2260.53,50.532,28.442,6.64,53.96,0.0,0.23,16.249,16.249,0.0,0.15
Shadehill,"2022-02-14 00:00",71738.0,2260.55,50.519,22.277,12.78,30.56,0.0,0.23,16.236,16.236,0.0,0.15
Shadehill,"2022-02-15 00:00",71772.0,2260.56,33.364,24.653,11.61,37.62,0.0,0.23,16.222,16.223,0.0,0.15
Shadehill,"2022-02-16 00:00",71602.0,2260.51,-69.499,20.499,8.73,28.86,0.0,0.23,16.209,16.209,0.0,0.15
Shadehill,"2022-02-17 00:00",71806.0,2260.57,119.046,27.03,1.93,42.07,0.0,0.23,16.195,16.195,0.0,0.15
Shadehill,"2022-02-18 00:00",71535.0,2260.49,-120.447,28.01,14.35,39.45,0.0,0.23,16.182,16.182,0.0,0.15
Shadehill,"2022-02-19 00:00",71602.0,2260.51,49.948,35.88,12.52,59.32,0.0,0.23,16.169,16.169,0.0,0.15
Shadehill,"2022-02-20 00:00",71434.0,2260.46,-68.545,25.856,3.24,48.34,0.0,0.23,16.155,16.155,0.0,0.15
Shadehill,"2022-02-21 00:00",71299.0,2260.42,-51.921,-4.827,-9.69,2.72,0.0,0.23,16.142,16.142,0.0,0.15
Shadehill,"2022-02-22 00:00",71232.0,2260.4,-17.651,-6.819,-12.05,-2.24,0.0,0.23,16.128,16.128,0.0,0.15
Shadehill,"2022-02-23 00:00",71299.0,2260.42,49.894,-10.151,-15.32,4.02,0.0,0.23,16.115,16.115,0.0,0.15
Shadehill,"2022-02-24 00:00",71366.0,2260.44,49.881,-3.823,-15.32,9.38,0.0,0.23,16.102,16.102,0.0,0.15
Shadehill,"2022-02-25 00:00",71366.0,2260.44,16.088,5.826,-13.62,23.76,0.0,0.23,16.088,16.088,0.0,0.15
Shadehill,"2022-02-26 00:00",71366.0,2260.44,16.111,20.198,3.89,32.92,0.0,0.23,16.111,16.111,0.0,0.15
Shadehill,"2022-02-27 00:00",71434.0,2260.46,50.418,31.771,15.27,43.24,0.0,0.23,16.134,16.134,0.0,0.15
Shadehill,"2022-02-28 00:00",71467.0,2260.47,32.795,41.846,32.39,49.0,0.0,0.23,16.158,16.158,0.0,0.15
Shadehill,"2022-03-01 00:00",71434.0,2260.46,-0.48,42.895,34.09,58.02,0.0,0.23,16.157,16.157,0.0,0.15
Shadehill,"2022-03-02 00:00",71332.0,2260.43,-35.301,32.52,24.29,43.11,0.0,0.23,16.124,16.124,0.0,0.15
Shadehill,"2022-03-03 00:00",71434.0,2260.46,67.523,23.469,20.23,28.08,0.0,0.23,16.098,16.098,0.0,0.15
Shadehill,"2022-03-04 00:00",71467.0,2260.47,32.802,28.868,22.98,34.75,0.01,0.24,16.164,16.164,0.0,0.15
Shadehill,"2022-03-05 00:00",71400.0,2260.45,-17.629,24.028,18.8,27.82,0.0,0.24,16.151,16.151,0.0,0.15
Shadehill,"2022-03-06 00:00",71332.0,2260.43,-18.181,20.154,12.52,25.99,0.0,0.24,16.103,16.103,0.0,0.15
Shadehill,"2022-03-07 00:00",71434.0,2260.46,67.546,29.112,14.35,42.59,0.0,0.24,16.121,16.121,0.0,0.15
Shadehill,"2022-03-08 00:00",71366.0,2260.44,-18.166,24.68,12.0,35.01,0.0,0.24,16.118,16.118,0.0,0.15
Shadehill,"2022-03-09 00:00",71332.0,2260.43,-1.056,14.792,8.86,21.28,0.0,0.24,16.086,16.086,0.0,0.15
Shadehill,"2022-03-10 00:00",71366.0,2260.44,33.255,17.012,3.76,31.87,0.0,0.24,16.113,16.113,0.0,0.15
Shadehill,"2022-03-11 00:00",71366.0,2260.44,16.075,9.283,-1.46,20.76,0.0,0.24,16.075,16.075,0.0,0.15
Shadehill,"2022-03-12 00:00",71434.0,2260.46,50.449,35.583,11.08,57.23,0.0,0.24,16.165,16.165,0.0,0.15
Shadehill,"2022-03-13 00:00",71400.0,2260.45,-0.998,36.191,27.82,44.16,0.0,0.24,16.143,16.143,0.0,0.15
Shadehill,"2022-03-14 00:00",71332.0,2260.43,-18.19,40.77,32.78,54.36,0.01,0.25,16.093,16.093,0.0,0.15
Shadehill,"2022-03-15 00:00",71467.0,2260.47,84.202,49.557,31.74,67.43,0.0,0.25,16.139,16.139,0.0,0.15
Shadehill,"2022-03-16 00:00",71434.0,2260.46,-0.471,48.325,36.18,58.93,0.0,0.25,16.166,16.166,0.0,0.15
Shadehill,"2022-03-17 00:00",71434.0,2260.46,16.13,42.432,32.92,56.58,0.0,0.25,16.13,16.13,0.0,0.15
Shadehill,"2022-03-18 00:00",71535.0,2260.49,67.098,41.976,24.68,61.55,0.0,0.25,16.177,16.177,0.0,0.15
Shadehill,"2022-03-19 00:00",71602.0,2260.51,50.002,44.785,32.39,61.42,0.0,0.25,16.222,16.222,0.0,0.15
Shadehill,"2022-03-20 00:00",71670.0,2260.53,50.607,50.116,30.56,69.0,0.0,0.25,16.324,16.324,0.0,0.15
Shadehill,"2022-03-21 00:00",71569.0,2260.5,-34.645,44.761,33.31,53.7,0.0,0.25,16.276,16.276,0.0,0.15
Shadehill,"2022-03-22 00:00",71602.0,2260.51,32.897,39.061,27.03,51.35,0.0,0.25,16.259,16.259,0.0,0.15
Shadehill,"2022-03-23 00:00",71772.0,2260.56,102.016,39.903,24.16,56.06,0.0,0.25,16.308,16.308,0.0,0.15
Shadehill,"2022-03-24 00:00",72349.0,2260.73,307.376,44.28,23.63,68.08,0.0,0.25,16.472,16.472,0.0,0.15
Shadehill,"2022-03-25 00:00",72349.0,2260.73,16.5,39.347,30.04,50.17,0.0,0.25,16.5,16.5,0.0,0.15
Shadehill,"2022-03-26 00:00",72315.0,2260.72,-0.642,29.242,19.71,39.32,0.0,0.25,16.5,16.5,0.0,0.15
Shadehill,"2022-03-27 00:00",72383.0,2260.74,50.783,31.251,15.66,47.56,0.0,0.25,16.5,16.5,0.0,0.15
Shadehill,"2022-03-28 00:00",72383.0,2260.74,16.5,42.914,27.82,60.11,0.0,0.25,16.5,16.5,0.0,0.15
Shadehill,"2022-03-29 00:00",72349.0,2260.73,-0.642,38.893,30.69,49.0,0.03,0.28,16.5,16.5,0.0,0.15
Shadehill,"2022-03-30 00:00",72349.0,2260.73,16.5,29.856,27.29,37.36,0.0,0.28,16.5,16.5,0.0,0.15
Shadehill,"2022-03-31 00:00",72315.0,2260.72,-0.642,40.112,21.02,58.54,0.0,0.28,16.5,16.5,0.0,0.15
Shadehill,"2022-04-01 00:00",72349.0,2260.73,33.642,44.0,33.57,51.22,0.03,0.31,16.5,16.5,0.0,0.15
Shadehill,"2022-04-02 00:00",72417.0,2260.731,50.783,43.692,29.12,57.89,0.0,0.31,16.5,16.5,0.0,0.15
Shadehill,"2022-04-03 00:00",72411.336,2260.733,13.644,,,,0.0,0.31,16.5,16.5,0.0,0.15
Shadehill,"2022-04-04 00:00",72405.672,2260.734,13.644,,,,0.0,0.31,16.5,16.5,0.0,0.15
Shadehill,"2022-04-05 00:00",72400.0,2260.736,13.64,,,,0.0,0.31,16.5,16.5,0.0,0.15
Shadehill,"2022-04-06 00:00",72394.336,2260.737,13.644,,,,0.0,0.31,16.5,16.5,0.0,0.15
Shadehill,"2022-04-07 00:00",72388.672,2260.739,13.644,,,,0.0,0.31,16.5,16.5,0.0,0.15
Shadehill,"2022-04-08 00:00",72383.0,2260.74,13.64,43.801,35.01,52.79,0.0,0.31,16.5,16.5,0.0,0.15
Shadehill,"2022-04-09 00:00",72315.0,2260.72,-17.783,43.748,29.52,56.19,0.0,0.31,16.5,16.5,0.0,0.15
Shadehill,"2022-04-10 00:00",72315.0,2260.72,16.5,39.17,30.17,48.86,0.0,0.31,16.5,16.5,0.0,0.15
Shadehill,"2022-04-11 00:00",72315.0,2260.72,16.5,37.174,25.72,48.6,0.0,0.31,16.5,16.5,0.0,0.15
Shadehill,"2022-04-12 00:00",72452.0,2260.76,85.571,26.467,19.45,37.88,0.07,0.38,16.5,16.5,0.0,0.15
Shadehill,"2022-04-13 00:00",72691.0,2260.83,136.996,18.792,16.7,21.28,0.0,0.38,16.5,16.5,0.0,0.15
Shadehill,"2022-04-14 00:00",72520.0,2260.78,-69.713,20.883,16.83,29.52,0.0,0.38,16.5,16.5,0.0,0.15
Shadehill,"2022-04-15 00:00",72315.0,2260.72,-86.854,19.929,12.91,25.2,0.0,0.38,16.5,16.5,0.0,0.15
Shadehill,"2022-04-16 00:00",72315.0,2260.72,16.5,22.965,12.13,31.87,0.0,0.38,16.5,16.5,0.0,0.15
Shadehill,"2022-04-17 00:00",72247.0,2260.7,-17.783,29.883,23.76,36.05,0.0,0.38,16.5,16.5,0.0,0.15
Shadehill,"2022-04-18 00:00",72281.0,2260.71,33.642,31.005,18.67,43.77,0.0,0.38,16.5,16.5,0.0,0.15
Shadehill,"2022-04-19 00:00",72315.0,2260.72,33.642,39.269,28.73,56.45,0.0,0.38,16.5,16.5,0.0,0.15
Shadehill,"2022-04-20 00:00",72247.0,2260.7,-17.783,44.506,32.39,56.97,0.0,0.38,16.5,16.5,0.0,0.15
Shadehill,"2022-04-21 00:00",72247.0,2260.7,16.5,39.084,24.03,53.44,0.02,0.4,16.5,16.5,0.0,0.15
